corpus_id,title,doi,openaire_id,candidate_url,is_open,access_label,oa_route,license,version,hosted_by,collected_from
DCM-00628,Conversational Agents for Physical World Navigation,10.1007/978-3-319-95579-7_4,doi_dedup___::8559092405ad00080d159d9a93f0ce40,https://doi.org/10.1007/978-3-319-95579-7_4,false,CLOSED,,Springer TDM,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00628,Conversational Agents for Physical World Navigation,10.1007/978-3-319-95579-7_4,doi_dedup___::8559092405ad00080d159d9a93f0ce40,https://dx.doi.org/10.1007/978-3-319-95579-7_4,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00628,Conversational Agents for Physical World Navigation,10.1007/978-3-319-95579-7_4,doi_dedup___::8559092405ad00080d159d9a93f0ce40,https://dx.doi.org/10.1007/978-3-319-95579-7_4,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00629,Conversational Style: Beyond the Nuts and Bolts of Conversation,10.1007/978-3-319-95579-7_8,doi_dedup___::b720bb4d313269b615e5d109c7f7dbba,https://doi.org/10.1007/978-3-319-95579-7_8,false,CLOSED,,Springer TDM,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00629,Conversational Style: Beyond the Nuts and Bolts of Conversation,10.1007/978-3-319-95579-7_8,doi_dedup___::b720bb4d313269b615e5d109c7f7dbba,https://dx.doi.org/10.1007/978-3-319-95579-7_8,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00629,Conversational Style: Beyond the Nuts and Bolts of Conversation,10.1007/978-3-319-95579-7_8,doi_dedup___::b720bb4d313269b615e5d109c7f7dbba,https://dx.doi.org/10.1007/978-3-319-95579-7_8,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00630,Design and Evaluation of a Historical Conversational Agent Embodying Carlo Pisacane,10.5220/0015073600004021,doi_dedup___::dca2a127198e45b9083f8c654bbed960,https://doi.org/10.5220/0015073600004021,false,,,,Article,Unknown Repository,Crossref
DCM-00630,Design and Evaluation of a Historical Conversational Agent Embodying Carlo Pisacane,10.5220/0015073600004021,doi_dedup___::dca2a127198e45b9083f8c654bbed960,https://doi.org/10.5220/0015073600004021,false,CLOSED,,,Conference object,Archivio della Ricerca - Università di Salerno,Archivio della Ricerca - Università di Salerno
DCM-00630,Design and Evaluation of a Historical Conversational Agent Embodying Carlo Pisacane,10.5220/0015073600004021,doi_dedup___::dca2a127198e45b9083f8c654bbed960,https://hdl.handle.net/11386/4956736,false,CLOSED,,,Conference object,Archivio della Ricerca - Università di Salerno,Archivio della Ricerca - Università di Salerno
DCM-00631,Using Anti-Values as Conversational AI Design Constraints: Deciding on What We Shouldn't Build,10.1145/3816046.3816300,doi_________::3e9072fac02a9e84ac3ad9b71ae85ddb,https://doi.org/10.1145/3816046.3816300,true,OPEN,hybrid,CC BY,Article,Unknown Repository,Crossref
DCM-00632,Conversational and Discourse Analysis Tools,10.4135/9781071878699.n11,doi_________::5fd2ad83496be38bbaf7f58894adf2ea,https://doi.org/10.4135/9781071878699.n11,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00633,Trustworthy Embodied Conversational Agents for Healthcare,10.1145/3571884.3597128,doi_dedup___::8059d80fe4aa998d7c2c5718bfdae900,http://resolver.tudelft.nl/uuid:504b6295-cbec-4f27-b8d8-c1b56d80480f,false,,,,Conference object,TU Delft Repository,TU Delft Repository
DCM-00633,Trustworthy Embodied Conversational Agents for Healthcare,10.1145/3571884.3597128,doi_dedup___::8059d80fe4aa998d7c2c5718bfdae900,https://dblp.org/rec/conf/cui/LupettiHMSR23.html,false,,,,Conference object,DBLP,DBLP
DCM-00633,Trustworthy Embodied Conversational Agents for Healthcare,10.1145/3571884.3597128,doi_dedup___::8059d80fe4aa998d7c2c5718bfdae900,https://dl.acm.org/doi/10.1145/3571884.3597128,true,OPEN,,CC BY,Conference object,Publications Open Repository TOrino,Publications Open Repository TOrino
DCM-00633,Trustworthy Embodied Conversational Agents for Healthcare,10.1145/3571884.3597128,doi_dedup___::8059d80fe4aa998d7c2c5718bfdae900,https://doi.org/10.1145/3571884.3597128,true,OPEN,hybrid,CC BY,Article,Unknown Repository,Crossref
DCM-00633,Trustworthy Embodied Conversational Agents for Healthcare,10.1145/3571884.3597128,doi_dedup___::8059d80fe4aa998d7c2c5718bfdae900,https://doi.org/10.1145/3571884.3597128,false,,,,Conference object,DBLP,DBLP
DCM-00633,Trustworthy Embodied Conversational Agents for Healthcare,10.1145/3571884.3597128,doi_dedup___::8059d80fe4aa998d7c2c5718bfdae900,https://doi.org/10.1145/3571884.3597128,true,OPEN,,CC BY,Conference object,Erasmus University Rotterdam - Research Information Portal,Erasmus University Rotterdam - Research Information Portal
DCM-00633,Trustworthy Embodied Conversational Agents for Healthcare,10.1145/3571884.3597128,doi_dedup___::8059d80fe4aa998d7c2c5718bfdae900,https://doi.org/10.1145/3571884.3597128,true,OPEN,,CC BY,Conference object,Publications Open Repository TOrino,Publications Open Repository TOrino
DCM-00633,Trustworthy Embodied Conversational Agents for Healthcare,10.1145/3571884.3597128,doi_dedup___::8059d80fe4aa998d7c2c5718bfdae900,https://hdl.handle.net/11583/2987029,true,OPEN,,CC BY,Conference object,Publications Open Repository TOrino,Publications Open Repository TOrino
DCM-00633,Trustworthy Embodied Conversational Agents for Healthcare,10.1145/3571884.3597128,doi_dedup___::8059d80fe4aa998d7c2c5718bfdae900,https://pure.eur.nl/en/publications/15bdf787-e29c-47f8-b229-f95c6ef3f0d1,true,OPEN,,CC BY,Conference object,Erasmus University Rotterdam - Research Information Portal,Erasmus University Rotterdam - Research Information Portal
DCM-00634,Recipient Design for Conversational Agents: Tailoring Agent’s Utterance to User’s Knowledge,10.1145/3469595.3469625,doi_dedup___::39e3e32dcb6fec1a5aa75b7c1717c17e,https://dblp.org/rec/conf/cui/AnMLR21.html,false,,,,Conference object,DBLP,DBLP
DCM-00634,Recipient Design for Conversational Agents: Tailoring Agent’s Utterance to User’s Knowledge,10.1145/3469595.3469625,doi_dedup___::39e3e32dcb6fec1a5aa75b7c1717c17e,https://doi.org/10.1145/3469595.3469625,false,CLOSED,,https://www.acm.org/publications/policies/copyright_policy#Background,Article,Unknown Repository,Crossref
DCM-00634,Recipient Design for Conversational Agents: Tailoring Agent’s Utterance to User’s Knowledge,10.1145/3469595.3469625,doi_dedup___::39e3e32dcb6fec1a5aa75b7c1717c17e,https://doi.org/10.1145/3469595.3469625,false,,,,Conference object,DBLP,DBLP
DCM-00634,Recipient Design for Conversational Agents: Tailoring Agent’s Utterance to User’s Knowledge,10.1145/3469595.3469625,doi_dedup___::39e3e32dcb6fec1a5aa75b7c1717c17e,https://dx.doi.org/10.1145/3469595.3469625,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00634,Recipient Design for Conversational Agents: Tailoring Agent’s Utterance to User’s Knowledge,10.1145/3469595.3469625,doi_dedup___::39e3e32dcb6fec1a5aa75b7c1717c17e,https://dx.doi.org/10.1145/3469595.3469625,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00635,Consommé-I: Conversational AI as Design Method in a Domestic Installation Case,10.2139/ssrn.6886398,doi_________::87be58baa7f729b7349e3af7171f55b9,https://doi.org/10.2139/ssrn.6886398,false,CLOSED,,https://www.uspto.gov/ip-policy/copyright-policy/copyright-basics,Article,Unknown Repository,Crossref
DCM-00636,Conversational Speech Interfaces and Technologies,10.1201/9781420088861-8,doi_dedup___::2265fbacdb5bba9943ec275d0063798e,https://doi.org/10.1201/9781420088861-8,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00636,Conversational Speech Interfaces and Technologies,10.1201/9781420088861-8,doi_dedup___::2265fbacdb5bba9943ec275d0063798e,https://dx.doi.org/10.1201/9781420088861-8,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00636,Conversational Speech Interfaces and Technologies,10.1201/9781420088861-8,doi_dedup___::2265fbacdb5bba9943ec275d0063798e,https://dx.doi.org/10.1201/9781420088861-8,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00637,Crossing the Line? The Paradox of Human-Like Design in Conversational Agents,10.1145/3719160.3737612,doi_dedup___::f492c74f8fa024211e7e0eb7b1900a83,https://dblp.org/rec/conf/cui/ZarghamASR25.html,false,,,,Conference object,DBLP,DBLP
DCM-00637,Crossing the Line? The Paradox of Human-Like Design in Conversational Agents,10.1145/3719160.3737612,doi_dedup___::f492c74f8fa024211e7e0eb7b1900a83,https://doi.org/10.1145/3719160.3737612,false,,,,Article,Unknown Repository,Crossref
DCM-00637,Crossing the Line? The Paradox of Human-Like Design in Conversational Agents,10.1145/3719160.3737612,doi_dedup___::f492c74f8fa024211e7e0eb7b1900a83,https://doi.org/10.1145/3719160.3737612,false,,,,Conference object,DBLP,DBLP
DCM-00638,The Design of VoIP Systems with High Perceptual Conversational Quality,10.1201/9781420093391-6,doi_________::63b041ded1fb609a9b3b97df13fc28d5,https://doi.org/10.1201/9781420093391-6,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00639,The universality of the Conversational UI Interface with media in UX design,10.31224/osf.io/yw6d9,doi_dedup___::6bece329c8336b23cc5b90c6729d62a1,http://engrxiv.org/yw6d9/download,true,OPEN,green,,Article,Unknown Repository,UnpayWall
DCM-00639,The universality of the Conversational UI Interface with media in UX design,10.31224/osf.io/yw6d9,doi_dedup___::6bece329c8336b23cc5b90c6729d62a1,https://doi.org/10.31224/osf.io/yw6d9,false,CLOSED,,CC 0,Article,Unknown Repository,Crossref
DCM-00639,The universality of the Conversational UI Interface with media in UX design,10.31224/osf.io/yw6d9,doi_dedup___::6bece329c8336b23cc5b90c6729d62a1,https://engrxiv.org/yw6d9,false,,,,Preprint,engrXiv,engrXiv
DCM-00641,Safety First: Conversational Agents for Health Care,10.1007/978-3-319-95579-7_3,doi_dedup___::a43cddfbbc281287aa1ed526be25c93f,https://doi.org/10.1007/978-3-319-95579-7_3,false,CLOSED,,Springer TDM,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00641,Safety First: Conversational Agents for Health Care,10.1007/978-3-319-95579-7_3,doi_dedup___::a43cddfbbc281287aa1ed526be25c93f,https://dx.doi.org/10.1007/978-3-319-95579-7_3,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00641,Safety First: Conversational Agents for Health Care,10.1007/978-3-319-95579-7_3,doi_dedup___::a43cddfbbc281287aa1ed526be25c93f,https://dx.doi.org/10.1007/978-3-319-95579-7_3,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00642,Towards Trustworthy Conversational Agents for Children,10.1145/3501712.3538826,doi_dedup___::172e31430de8060c878a64ff688dc6d6,https://dblp.org/rec/conf/acmidc/Escobar-Planas22.html,false,,,,Conference object,DBLP,DBLP
DCM-00642,Towards Trustworthy Conversational Agents for Children,10.1145/3501712.3538826,doi_dedup___::172e31430de8060c878a64ff688dc6d6,https://doi.org/10.1145/3501712.3538826,false,CLOSED,,https://www.acm.org/publications/policies/copyright_policy#Background,Article,Unknown Repository,Crossref
DCM-00642,Towards Trustworthy Conversational Agents for Children,10.1145/3501712.3538826,doi_dedup___::172e31430de8060c878a64ff688dc6d6,https://doi.org/10.1145/3501712.3538826,false,,,,Conference object,DBLP,DBLP
DCM-00643,PROMOTING CONVERSATIONAL APIS: A CONCEPTUAL FRAMEWORK AND A METHOD FOR API DESIGN,10.17771/pucrio.acad.49982,doi_dedup___::4a9503d3c30c148573718b6b8bf08cf4,https://doi.org/10.17771/pucrio.acad.49982,false,,,,Doctoral thesis,Unknown Repository,Crossref
DCM-00643,PROMOTING CONVERSATIONAL APIS: A CONCEPTUAL FRAMEWORK AND A METHOD FOR API DESIGN,10.17771/pucrio.acad.49982,doi_dedup___::4a9503d3c30c148573718b6b8bf08cf4,https://www.maxwell.vrac.puc-rio.br/49982/49982.PDF,true,OPEN,bronze,,Doctoral thesis,Unknown Repository,UnpayWall
DCM-00644,"Perla: A Conversational Agent for Depression Screening in Digital Ecosystems. Design, Implementation and Validation",10.31234/osf.io/nfas4_v1,doi_dedup___::4412d4f263944f81b9a822b467ad2132,http://arxiv.org/abs/2008.12875,true,OPEN,,,Preprint,arXiv.org e-Print Archive,arXiv.org e-Print Archive
DCM-00644,"Perla: A Conversational Agent for Depression Screening in Digital Ecosystems. Design, Implementation and Validation",10.31234/osf.io/nfas4_v1,doi_dedup___::4412d4f263944f81b9a822b467ad2132,https://arxiv.org/abs/2008.12875,false,,,,Article,DBLP,DBLP
DCM-00644,"Perla: A Conversational Agent for Depression Screening in Digital Ecosystems. Design, Implementation and Validation",10.31234/osf.io/nfas4_v1,doi_dedup___::4412d4f263944f81b9a822b467ad2132,https://dblp.org/rec/journals/corr/abs-2008-12875.html,false,,,,Article,DBLP,DBLP
DCM-00644,"Perla: A Conversational Agent for Depression Screening in Digital Ecosystems. Design, Implementation and Validation",10.31234/osf.io/nfas4_v1,doi_dedup___::4412d4f263944f81b9a822b467ad2132,https://doi.org/10.31234/osf.io/nfas4,true,OPEN,hybrid,CC BY,Article,Unknown Repository,Crossref
DCM-00644,"Perla: A Conversational Agent for Depression Screening in Digital Ecosystems. Design, Implementation and Validation",10.31234/osf.io/nfas4_v1,doi_dedup___::4412d4f263944f81b9a822b467ad2132,https://doi.org/10.31234/osf.io/nfas4,true,OPEN,,,Preprint,OSF Preprints,OSF Preprints
DCM-00644,"Perla: A Conversational Agent for Depression Screening in Digital Ecosystems. Design, Implementation and Validation",10.31234/osf.io/nfas4_v1,doi_dedup___::4412d4f263944f81b9a822b467ad2132,https://doi.org/10.31234/osf.io/nfas4_v1,true,OPEN,hybrid,CC BY,Article,Unknown Repository,Crossref
DCM-00644,"Perla: A Conversational Agent for Depression Screening in Digital Ecosystems. Design, Implementation and Validation",10.31234/osf.io/nfas4_v1,doi_dedup___::4412d4f263944f81b9a822b467ad2132,https://dx.doi.org/10.31234/osf.io/nfas4,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00644,"Perla: A Conversational Agent for Depression Screening in Digital Ecosystems. Design, Implementation and Validation",10.31234/osf.io/nfas4_v1,doi_dedup___::4412d4f263944f81b9a822b467ad2132,https://dx.doi.org/10.31234/osf.io/nfas4,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00644,"Perla: A Conversational Agent for Depression Screening in Digital Ecosystems. Design, Implementation and Validation",10.31234/osf.io/nfas4_v1,doi_dedup___::4412d4f263944f81b9a822b467ad2132,https://dx.doi.org/10.48550/arxiv.2008.12875,false,,,arXiv Non-Exclusive Distribution,Article,Unknown Repository,Datacite
DCM-00644,"Perla: A Conversational Agent for Depression Screening in Digital Ecosystems. Design, Implementation and Validation",10.31234/osf.io/nfas4_v1,doi_dedup___::4412d4f263944f81b9a822b467ad2132,https://psyarxiv.com/nfas4/download,true,OPEN,green,,Article,Unknown Repository,UnpayWall
DCM-00645,Enhancing Human-Centered Communication Design in AI Health Conversational Agents (Preprint),10.2196/preprints.96695,doi_________::57b575d01cf1be1f91982f819a05ced4,https://doi.org/10.2196/preprints.96695,false,,,,Article,Unknown Repository,Crossref
DCM-00647,"Perla: A Conversational Agent for Depression Screening in Digital Ecosystems. Design, Implementation and Validation",10.31234/osf.io/nfas4,doi_dedup___::4412d4f263944f81b9a822b467ad2132,http://arxiv.org/abs/2008.12875,true,OPEN,,,Preprint,arXiv.org e-Print Archive,arXiv.org e-Print Archive
DCM-00647,"Perla: A Conversational Agent for Depression Screening in Digital Ecosystems. Design, Implementation and Validation",10.31234/osf.io/nfas4,doi_dedup___::4412d4f263944f81b9a822b467ad2132,https://arxiv.org/abs/2008.12875,false,,,,Article,DBLP,DBLP
DCM-00647,"Perla: A Conversational Agent for Depression Screening in Digital Ecosystems. Design, Implementation and Validation",10.31234/osf.io/nfas4,doi_dedup___::4412d4f263944f81b9a822b467ad2132,https://dblp.org/rec/journals/corr/abs-2008-12875.html,false,,,,Article,DBLP,DBLP
DCM-00647,"Perla: A Conversational Agent for Depression Screening in Digital Ecosystems. Design, Implementation and Validation",10.31234/osf.io/nfas4,doi_dedup___::4412d4f263944f81b9a822b467ad2132,https://doi.org/10.31234/osf.io/nfas4,true,OPEN,hybrid,CC BY,Article,Unknown Repository,Crossref
DCM-00647,"Perla: A Conversational Agent for Depression Screening in Digital Ecosystems. Design, Implementation and Validation",10.31234/osf.io/nfas4,doi_dedup___::4412d4f263944f81b9a822b467ad2132,https://doi.org/10.31234/osf.io/nfas4,true,OPEN,,,Preprint,OSF Preprints,OSF Preprints
DCM-00647,"Perla: A Conversational Agent for Depression Screening in Digital Ecosystems. Design, Implementation and Validation",10.31234/osf.io/nfas4,doi_dedup___::4412d4f263944f81b9a822b467ad2132,https://doi.org/10.31234/osf.io/nfas4_v1,true,OPEN,hybrid,CC BY,Article,Unknown Repository,Crossref
DCM-00647,"Perla: A Conversational Agent for Depression Screening in Digital Ecosystems. Design, Implementation and Validation",10.31234/osf.io/nfas4,doi_dedup___::4412d4f263944f81b9a822b467ad2132,https://dx.doi.org/10.31234/osf.io/nfas4,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00647,"Perla: A Conversational Agent for Depression Screening in Digital Ecosystems. Design, Implementation and Validation",10.31234/osf.io/nfas4,doi_dedup___::4412d4f263944f81b9a822b467ad2132,https://dx.doi.org/10.31234/osf.io/nfas4,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00647,"Perla: A Conversational Agent for Depression Screening in Digital Ecosystems. Design, Implementation and Validation",10.31234/osf.io/nfas4,doi_dedup___::4412d4f263944f81b9a822b467ad2132,https://dx.doi.org/10.48550/arxiv.2008.12875,false,,,arXiv Non-Exclusive Distribution,Article,Unknown Repository,Datacite
DCM-00647,"Perla: A Conversational Agent for Depression Screening in Digital Ecosystems. Design, Implementation and Validation",10.31234/osf.io/nfas4,doi_dedup___::4412d4f263944f81b9a822b467ad2132,https://psyarxiv.com/nfas4/download,true,OPEN,green,,Article,Unknown Repository,UnpayWall
